timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
4057.00;292.79;flow_0.33;:cluster_3900230252_3900230256_6302602248_6302602249_cluster_29276961_318545593_cluster_3900230863_cluster_3900230857_6302602250_cluster_29276959_cluster_29276750_3900230865_cluster_3900230870_3900230872_3900230874_536286818_536286819_23_0;92.56;0.00;1.21;vehDist21;13.426197;52.499405
4058.00;295.58;flow_0.31;-4686498#0_0;123.07;0.00;4.31;vehDist14;13.417421;52.501814
4058.00;295.64;flow_0.32;:cluster_29276745_6171369114_6171369115_6171369116_6171369117_6171369118_6171369119_6171369120_6171369121_7_0;17.29;0.00;7.74;vehDist37;13.423016;52.500271
4058.00;292.79;flow_0.33;:cluster_3900230252_3900230256_6302602248_6302602249_cluster_29276961_318545593_cluster_3900230863_cluster_3900230857_6302602250_cluster_29276959_cluster_29276750_3900230865_cluster_3900230870_3900230872_3900230874_536286818_536286819_23_0;93.72;0.00;1.16;vehDist21;13.426181;52.499409
4059.00;295.58;flow_0.31;-4686498#0_0;127.33;0.00;4.26;vehDist14;13.417364;52.501830
4059.00;295.64;flow_0.32;:cluster_29276745_6171369114_6171369115_6171369116_6171369117_6171369118_6171369119_6171369120_6171369121_7_0;24.97;0.00;7.69;vehDist37;13.422913;52.500299
4059.00;292.79;flow_0.33;:cluster_3900230252_3900230256_6302602248_6302602249_cluster_29276961_318545593_cluster_3900230863_cluster_3900230857_6302602250_cluster_29276959_cluster_29276750_3900230865_cluster_3900230870_3900230872_3900230874_536286818_536286819_23_0;94.83;0.00;1.11;vehDist21;13.426166;52.499413
4060.00;295.58;flow_0.31;-4686498#0_0;131.53;0.00;4.21;vehDist14;13.417308;52.501845
4060.00;295.64;flow_0.32;-66514458#0_0;6.94;0.00;7.87;vehDist37;13.422807;52.500328
4060.00;292.79;flow_0.33;:cluster_3900230252_3900230256_6302602248_6302602249_cluster_29276961_318545593_cluster_3900230863_cluster_3900230857_6302602250_cluster_29276959_cluster_29276750_3900230865_cluster_3900230870_3900230872_3900230874_536286818_536286819_23_0;95.89;0.00;1.06;vehDist21;13.426151;52.499416
4061.00;295.58;flow_0.31;-4686498#0_0;135.69;0.00;4.16;vehDist14;13.417252;52.501861
4061.00;295.64;flow_0.32;-66514458#0_0;14.77;0.00;7.82;vehDist37;13.422702;52.500357
4061.00;259.33;flow_0.33;-195337820#3_0;0.65;0.00;1.06;vehDist21;13.426131;52.499411
4062.00;295.58;flow_0.31;-4686498#0_0;139.80;0.00;4.11;vehDist14;13.417197;52.501876
4062.00;295.71;flow_0.32;:88071069_3_0;4.06;0.00;7.82;vehDist37;13.422597;52.500387
4062.00;294.61;flow_0.33;-195337820#3_0;1.66;0.00;1.01;vehDist21;13.426117;52.499415
4063.00;295.58;flow_0.31;-4686498#0_0;143.86;0.00;4.06;vehDist14;13.417142;52.501891
4063.00;295.58;flow_0.32;-32977011#4_0;3.76;0.00;7.82;vehDist37;13.422492;52.500416
4063.00;294.61;flow_0.33;-195337820#3_0;2.62;0.00;0.96;vehDist21;13.426104;52.499418
4064.00;295.58;flow_0.31;-4686498#0_0;147.87;0.00;4.01;vehDist14;13.417089;52.501906
4064.00;295.66;flow_0.32;-32977011#4_0;11.53;0.00;7.77;vehDist37;13.422388;52.500444
4064.00;294.61;flow_0.33;-195337820#3_0;3.52;0.00;0.91;vehDist21;13.426092;52.499421
4065.00;295.58;flow_0.31;-4686498#0_0;151.82;0.00;3.96;vehDist14;13.417035;52.501920
4065.00;295.65;flow_0.32;-32977011#4_0;19.29;0.00;7.75;vehDist37;13.422284;52.500473
4065.00;294.61;flow_0.33;-195337820#3_0;4.38;0.00;0.86;vehDist21;13.426080;52.499424
4066.00;295.58;flow_0.31;-4686498#0_0;155.73;0.00;3.91;vehDist14;13.416983;52.501935
4066.00;295.64;flow_0.32;-32977011#4_0;26.99;0.00;7.70;vehDist37;13.422181;52.500502
4066.00;294.61;flow_0.33;-195337820#3_0;5.19;0.00;0.81;vehDist21;13.426069;52.499427
4067.00;295.58;flow_0.31;-4686498#0_0;159.59;0.00;3.86;vehDist14;13.416931;52.501949
4067.00;295.64;flow_0.32;-32977011#4_0;34.65;0.00;7.65;vehDist37;13.422078;52.500530
4067.00;294.61;flow_0.33;-195337820#3_0;5.95;0.00;0.76;vehDist21;13.426059;52.499430
4068.00;295.58;flow_0.31;-4686498#0_0;163.40;0.00;3.81;vehDist14;13.416880;52.501963
4068.00;295.64;flow_0.32;-32977011#4_0;42.25;0.00;7.60;vehDist37;13.421976;52.500558
4068.00;294.61;flow_0.33;-195337820#3_0;6.65;0.00;0.71;vehDist21;13.426049;52.499432
4069.00;295.58;flow_0.31;-4686498#0_0;167.15;0.00;3.76;vehDist14;13.416830;52.501977
4069.00;295.64;flow_0.32;-32977011#4_0;49.86;0.00;7.61;vehDist37;13.421874;52.500587
4069.00;294.61;flow_0.33;-195337820#3_0;7.31;0.00;0.66;vehDist21;13.426041;52.499435
4070.00;295.58;flow_0.31;-4686498#0_0;170.86;0.00;3.71;vehDist14;13.416780;52.501991
4070.00;295.64;flow_0.32;-32977011#4_0;57.42;0.00;7.56;vehDist37;13.421772;52.500615
4070.00;294.61;flow_0.33;-195337820#3_0;7.92;0.00;0.61;vehDist21;13.426032;52.499437
4071.00;295.58;flow_0.31;-4686498#0_0;174.52;0.00;3.66;vehDist14;13.416731;52.502004
4071.00;295.64;flow_0.32;-32977011#4_0;65.33;0.00;7.91;vehDist37;13.421666;52.500644
