timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
182.00;10.47;flow_0.0;-29400740#4_0;25.78;0.00;3.96;vehDist74;13.331447;52.531161
182.00;295.53;flow_0.1;:cluster_26726587_26984409_29927301_5500265034_5500265035_5500265036_5500265037_5500265038_5500265039_5500265040_5500265041_5500265042_5500265043_5500265044_6_0;4.60;0.00;2.75;vehDist87;13.330763;52.527272
183.00;10.47;flow_0.0;-29400740#4_0;29.69;0.00;3.91;vehDist74;13.331456;52.531196
183.00;329.61;flow_0.1;:cluster_26726587_26984409_29927301_5500265034_5500265035_5500265036_5500265037_5500265038_5500265039_5500265040_5500265041_5500265042_5500265043_5500265044_6_0;8.32;0.00;3.72;vehDist87;13.330724;52.527295
184.00;11.33;flow_0.0;-29400740#3_0;2.47;0.00;3.86;vehDist74;13.331465;52.531230
184.00;328.31;flow_0.1;4703556#1_0;0.04;0.00;4.29;vehDist87;13.330698;52.527333
185.00;11.33;flow_0.0;-29400740#3_0;6.28;0.00;3.81;vehDist74;13.331475;52.531264
185.00;9.56;flow_0.1;4703556#1_0;4.29;0.00;4.24;vehDist87;13.330707;52.527371
186.00;11.33;flow_0.0;-29400740#3_0;10.04;0.00;3.76;vehDist74;13.331485;52.531297
186.00;9.56;flow_0.1;4703556#1_0;8.48;0.00;4.19;vehDist87;13.330716;52.527408
187.00;11.33;flow_0.0;-29400740#3_0;13.76;0.00;3.71;vehDist74;13.331494;52.531330
187.00;9.56;flow_0.1;4703556#1_0;12.70;0.00;4.22;vehDist87;13.330725;52.527446
188.00;11.33;flow_0.0;-29400740#3_0;17.42;0.00;3.66;vehDist74;13.331504;52.531362
188.00;9.56;flow_0.1;4703556#1_0;16.87;0.00;4.17;vehDist87;13.330733;52.527483
